DB Class Key	Common Organism Name	NCBI Taxon ID	Symbol	EntrezGene ID	Mouse MGI ID	HGNC ID	OMIM Gene ID	Genetic Location	Genome Coordinates (mouse: GRCm39 human: GRCh38)	Nucleotide RefSeq IDs	Protein RefSeq IDs	SWISS_PROT IDs
46546851	human	9606	ADAR	103		HGNC:225	OMIM:146920	Chr1 q21.3	Chr1:154581695-154628013(-)	"NM_001365048,NM_015840,NM_015841,NM_001365047,NM_001365046,NM_001365045,NM_001193495,NM_001111,NM_001025107,NM_001365049"	"NP_001020278,NP_001102,NP_001180424,NP_001351974,NP_001351975,NP_001351976,NP_001351977,NP_001351978,NP_056655,NP_056656,XP_011507363,XP_011507364,XP_047284296,XP_047284342,XP_047284361,XP_047284397,XP_054189776,XP_054189777,XP_054189778,XP_054189779,XP_054189780,XP_054189781"	P55265
46546852	"mouse, laboratory"	10090	Prr15l	217138	MGI:2387599			Chr11 60.16 cM	Chr11:96816987-96826474(+)	"XM_030245865,XM_030245866,XM_030245863,XM_030245864,NM_146026"	"XP_030101723,XP_030101724,XP_030101725,XP_030101726,NP_666138"	Q8JZM2
46546852	human	9606	PRR15L	79170		HGNC:28149		Chr17 q21.32	Chr17:47951967-47957883(-)	NM_024320	"NP_077296,XP_005257720,XP_005257721,XP_005257722,XP_005257723,XP_047292696,XP_054173175,XP_054173176,XP_054173177,XP_054173178,XP_054173179"	Q9BU68
46546853	"mouse, laboratory"	10090	Atad1	67979	MGI:1915229			Chr19 27.55 cM	Chr19:32649958-32717187(-)	"XM_006527313,NM_026487"	"XP_006527376,NP_080763"	Q9D5T0
46546853	human	9606	ATAD1	84896		HGNC:25903	OMIM:614452	Chr10 q23.31	Chr10:87751512-87841361(-)	"NM_001321968,NM_032810,NM_001321967,NM_001321969"	"NP_001308896,NP_001308897,NP_001308898,NP_116199,XP_005270309,XP_011538604,XP_011538605,XP_016872336,XP_016872337,XP_016872340,XP_047281864,XP_047281866,XP_047281867,XP_047281868,XP_047281869,XP_047281870,XP_047281871,XP_054222996,XP_054222997,XP_054222998,XP_054222999,XP_054223000,XP_054223001,XP_054223002,XP_054223003,XP_054223004,XP_054223005,XP_054223006,XP_054223007"	Q8NBU5
46546854	"mouse, laboratory"	10090	Gsk3b	56637	MGI:1861437			Chr16 26.54 cM	Chr16:37909363-38066446(+)	"NM_019827,NM_001347232,XM_030249221"	"XP_030105081,NP_001334161,NP_062801"	Q9WV60
46546854	human	9606	GSK3B	2932		HGNC:4617	OMIM:605004	Chr3 q13.33	Chr3:119821321-120094994(-)	"NM_002093,NM_001354596,NM_001146156"	"NP_001139628,NP_001341525,NP_002084,XP_006713673,XP_054202359"	P49841
46546855	"mouse, laboratory"	10090	Acd	497652	MGI:87873			Chr8 53.04 cM	Chr8:106424789-106427748(-)	"XM_011248435,XM_006531175,XM_030243661,XM_006531169,NM_001012638,NM_001348349,XM_006531174,XM_006531170"	"XP_011246737,XP_006531232,XP_006531233,XP_030099521,XP_006531238,XP_006531237,NP_001012656,NP_001335278"	Q5EE38
46546855	human	9606	ACD	65057		HGNC:25070	OMIM:609377	Chr16 q22.1	Chr16:67657512-67660810(-)	"NM_001410884,NM_022914,NM_001082486,NM_001082487"	"NP_001075955,NP_001397813,NP_075065"	Q96AP0
46546856	"mouse, laboratory"	10090	Aifm2	71361	MGI:1918611			Chr10 32.27 cM	Chr10:61551042-61575039(+)	"XM_006514124,XM_006514125,XM_011243572,NM_001284300,XM_011243573,XM_036156014,XM_006514126,XM_006514127,XM_006514122,XM_006514121,NM_001039194,NM_178058,NM_153779"	"XP_036011907,XP_011241875,XP_006514187,XP_006514185,XP_006514184,XP_006514189,XP_006514188,XP_006514190,XP_011241874,NP_722474,NP_001271229,NP_835159,NP_001034283"	Q8BUE4
46546856	human	9606	AIFM2	84883		HGNC:21411	OMIM:605159	Chr10 q22.1	Chr10:70098223-70132934(-)	"NM_001198696,NM_032797"	"NP_001185625,NP_116186"	Q9BRQ8
46546857	"mouse, laboratory"	10090	Alg1	208211	MGI:2384774			Chr16 2.51 cM	Chr16:5051485-5062776(+)	"XM_036159846,XM_011245860,NM_145362"	"XP_036015739,XP_011244162,NP_663337"	Q921Q3
46546857	human	9606	ALG1	56052		HGNC:18294	OMIM:605907	Chr16 p13.3	Chr16:5033702-5087379(+)	"NM_019109,NM_001330504"	"NP_001317433,NP_061982,XP_016878946,XP_054169468"	Q9BT22
46546857	human	9606	ALG1L1P	200810		HGNC:33721		Chr3 q21.2	Chr3:125929272-125990537(-)	"NM_001385066,NM_001385068,NM_001015050,NM_001195223,NM_001385064,NM_001385067"		
46546857	human	9606	ALG1L2	644974		HGNC:37258		Chr3 q22.1	Chr3:130081831-130113227(+)	NM_001136152	NP_001129624	C9J202
46546858	"mouse, laboratory"	10090	Nus1	52014	MGI:1196365			Chr10 26.64 cM	Chr10:52293643-52316279(+)	NM_030250	NP_084526	Q99LJ8
46546858	human	9606	NUS1	116150		HGNC:21042	OMIM:610463	Chr6 q22.1	Chr6:117675469-117710727(+)	NM_138459	NP_612468	Q96E22
46546859	"mouse, laboratory"	10090	Rpe65	19892	MGI:98001			Chr3 82.52 cM	Chr3:159304812-159330958(+)	"NM_029987,XM_006501165"	"XP_006501228,NP_084263"	Q91ZQ5
46546859	human	9606	RPE65	6121		HGNC:10294	OMIM:180069	Chr1 p31.3	Chr1:68428822-68449954(-)	"NM_000329,NM_001406857,NM_001406853,NM_001406856,NM_001406860,NM_001406859"	"NP_000320,NP_001393782,NP_001393785,NP_001393786,NP_001393788,NP_001393789"	Q16518
46546860	"mouse, laboratory"	10090	Cldn4	12740	MGI:1313314			Chr5 74.9 cM	Chr5:134973977-134975788(-)	NM_009903	NP_034033	O35054
46546860	human	9606	CLDN4	1364		HGNC:2046	OMIM:602909	Chr7 q11.23	Chr7:73799542-73832690(+)	"NM_001305,NM_001305"	"NP_001296,NP_001296"	"O14493,O14493"
46546861	"mouse, laboratory"	10090	Cldn3	12739	MGI:1329044			Chr5 74.93 cM	Chr5:135015068-135016326(+)	NM_009902	NP_034032	Q9Z0G9
46546861	human	9606	CLDN3	1365		HGNC:2045	OMIM:602910	Chr7 q11.23	Chr7:73768997-73770270(-)	NM_001306	NP_001297	O15551
46546862	"mouse, laboratory"	10090	Cldn6	54419	MGI:1859284			Chr17 11.99 cM	Chr17:23898345-23901417(+)	"NM_001414014,NM_018777"	"NP_061247,NP_001400943"	Q9Z262
46546862	human	9606	CLDN6	9074		HGNC:2048	OMIM:615798	Chr16 p13.3	Chr16:3014712-3020071(-)	NM_021195	NP_067018	P56747
46546863	"mouse, laboratory"	10090	Cldn9	56863	MGI:1913100			Chr17 11.99 cM	Chr17:23901558-23903000(-)	NM_020293	NP_064689	Q9Z0S7
46546863	human	9606	CLDN9	9080		HGNC:2051	OMIM:615799	Chr16 p13.3	Chr16:3012923-3014505(+)	NM_020982	NP_066192	O95484
46546864	"mouse, laboratory"	10090	Stx1b	56216	MGI:1930705			Chr7 69.75 cM	Chr7:127403072-127423703(-)	"XM_036153269,XM_006508044,NM_024414,XM_011241866"	"XP_036009162,XP_006508107,XP_011240168,NP_077725"	P61264
46546864	human	9606	STX1B	112755		HGNC:18539	OMIM:601485	Chr16 p11.2	Chr16:30989256-31010638(-)	NM_052874	"NP_443106,XP_016878382,XP_054235451"	P61266
46546865	"mouse, laboratory"	10090	Ppard	19015	MGI:101884			Chr17 14.64 cM	Chr17:28451715-28520446(+)	"NM_001411521,XM_036160409,NM_001411509,NM_011145,NM_001411510,NM_001411526,NM_001411520,NM_001411522"	"XP_036016302,NP_001398455,NP_001398438,NP_001398451,NP_001398439,NP_001398450,NP_035275,NP_001398449"	P35396
46546865	human	9606	PPARD	5467		HGNC:9235	OMIM:600409	Chr6 p21.31	Chr6:35342558-35428191(+)	"NM_001171820,NM_006238,NM_001171818,NM_001171819,NM_177435"	"NP_001165289,NP_001165290,NP_001165291,NP_006229,NP_803184,XP_005249250,XP_006715186,XP_011513009,XP_011513012,XP_016866462,XP_016866463,XP_024302242,XP_047274871,XP_047274872,XP_047274873,XP_047274874,XP_047274875,XP_047274876,XP_047274877,XP_047274878,XP_047274879,XP_047274880,XP_047274881,XP_047274882,XP_047274883,XP_047274884,XP_047274885,XP_047274886,XP_047274887,XP_047274888,XP_047274889,XP_047274890,XP_047274891,XP_047274892,XP_047274893,XP_054211676,XP_054211677,XP_054211678,XP_054211679,XP_054211680,XP_054211681,XP_054211682,XP_054211683,XP_054211684,XP_054211685,XP_054211686,XP_054211687,XP_054211688,XP_054211689,XP_054211690,XP_054211691,XP_054211692,XP_054211693,XP_054211694,XP_054211695,XP_054211696,XP_054211697,XP_054211698,XP_054211699,XP_054211700,XP_054211701,XP_054211702,XP_054211703"	Q03181
46546866	"mouse, laboratory"	10090	Igfbp2	16008	MGI:96437			Chr1 36.94 cM	Chr1:72863662-72891633(+)	"NM_001420245,NM_001310659,XM_030250357,NM_008342"	"XP_030106217,NP_001297588,NP_001407174,NP_032368"	P47877
46546866	human	9606	IGFBP2	3485		HGNC:5471	OMIM:146731	Chr2 q35	Chr2:216632828-216664436(+)	"NM_001313993,NM_000597,NM_001313990,NM_001313992"	"NP_000588,NP_001300919,NP_001300921,NP_001300922"	P18065
46546867	"mouse, laboratory"	10090	Dll3	13389	MGI:1096877			Chr7 16.67 cM	Chr7:27992980-28001210(-)	NM_007866	NP_031892	O88516
46546867	human	9606	DLL3	10683		HGNC:2909	OMIM:602768	Chr19 q13.2	Chr19:39498895-39508481(+)	"NM_203486,NM_016941"	"NP_058637,NP_982353"	Q9NYJ7
46546868	"mouse, laboratory"	10090	Dbx1	13172	MGI:94867			Chr7 31.44 cM	Chr7:49281247-49286583(-)	XM_145620	NP_001005232	P52950
46546868	human	9606	DBX1	120237		HGNC:33185	OMIM:619830	Chr11 p15.1	Chr11:20156155-20160475(-)	NM_001029865	NP_001025036	A6NMT0
46546869	"mouse, laboratory"	10090	Dbx2	223843	MGI:107445			Chr15 50.47 cM	Chr15:95521444-95552838(-)	"XM_356793,XM_036159373"	"XP_036015266,NP_997416"	
46546869	human	9606	DBX2	440097		HGNC:33186	OMIM:620706	Chr12 q12	Chr12:45014672-45051099(-)	NM_001004329	NP_001004329	Q6ZNG2
46546870	"mouse, laboratory"	10090	Pbx4	80720	MGI:1931321			Chr8 33.92 cM	Chr8:70285141-70324942(+)	"XM_006509800,XM_030243861,XM_030243862,XM_030243864,NM_001357308,NM_001024954"	"XP_006509863,XP_030099724,XP_030099721,XP_030099722,NP_001020125,NP_001344237"	Q99NE9
46546870	human	9606	PBX4	80714		HGNC:13403	OMIM:608127	Chr19 p13.11	Chr19:19561707-19618693(-)	NM_025245	"NP_079521,XP_006722974,XP_011526622,XP_011526624,XP_016882818,XP_047295427,XP_047295428,XP_054178209,XP_054178210,XP_054178211,XP_054178212,XP_054178213,XP_054178214"	Q9BYU1
46546871	"mouse, laboratory"	10090	Calr3	73316	MGI:1920566			Chr8 35.08 cM	Chr8:73178020-73197638(-)	"XM_030243800,XM_006509761,NM_028500,NM_029782"	"XP_030099660,XP_006509824,NP_084058,NP_082776"	Q9D9Q6
46546871	human	9606	CALR3	125972		HGNC:20407	OMIM:611414	Chr19 p13.11	Chr19:16479061-16496167(-)	NM_145046	NP_659483	Q96L12
46546872	"mouse, laboratory"	10090	Urod	22275	MGI:98916			Chr4 53.41 cM	Chr4:116847162-116851610(-)	"NM_001425869,NM_001425865,NM_001425867,NM_001425873,NM_001425872,NM_001425871,NM_001425868,NM_009478,NM_001425870,NM_001425864,NM_001425866"	"NP_033504,NP_001412801,NP_001412802,NP_001412796,NP_001412795,NP_001412794,NP_001412800,NP_001412793,NP_001412799,NP_001412798,NP_001412797"	P70697
46546872	human	9606	UROD	7389		HGNC:12591	OMIM:613521	Chr1 p34.1	Chr1:45010950-45015575(+)	NM_000374	"NP_000365,XP_047285914,XP_054194585,XP_054194586"	P06132
46546873	"mouse, laboratory"	10090	Mixl1	27217	MGI:1351322			Chr1 84.46 cM	Chr1:180520608-180524599(-)	NM_013729	NP_038757	Q9WUI0
46546873	human	9606	MIXL1	83881		HGNC:13363	OMIM:609852	Chr1 q42.12	Chr1:226223618-226227060(+)	"NM_001282402,NM_031944"	"NP_001269331,NP_114150"	Q9H2W2
46546874	"mouse, laboratory"	10090	Kifc5b	16580	MGI:2137414			Chr17 13.6 cM	Chr17:27136065-27151553(+)	NM_053173	NP_444403	
46546874	human	9606	KIFC1	3833		HGNC:6389	OMIM:603763	Chr6 p21.32	Chr6:33391461-33409896(+)	"NM_002263,NM_002263"	"NP_002254,XP_011512887,XP_011512889,XP_016866326,XP_054187052,XP_054187053,XP_054187054,XP_054187055,XP_054187056,XP_054187317,XP_054187318,XP_054187319,XP_054211349,XP_054211350,XP_054211351,XP_054211352,XP_054211353,NP_002254,XP_011512887,XP_011512889,XP_016866326,XP_054187052,XP_054187053,XP_054187054,XP_054187055,XP_054187056,XP_054187317,XP_054187318,XP_054187319,XP_054211349,XP_054211350,XP_054211351,XP_054211352,XP_054211353"	"Q9BW19,Q9BW19"
46546875	"mouse, laboratory"	10090	Kifc1	100502766	MGI:109596			Chr17 17.98 cM	Chr17:34094640-34109607(-)	"NM_001410585,NM_001195298,NM_001410588,NM_001410587,NM_001410586"	"NP_001397514,NP_001397515,NP_001397516,NP_001182227,NP_001397517"	Q9QWT9
46546875	human	9606	KIFC1	3833		HGNC:6389	OMIM:603763	Chr6 p21.32	Chr6:33391461-33409896(+)	"NM_002263,NM_002263"	"NP_002254,XP_011512887,XP_011512889,XP_016866326,XP_054187052,XP_054187053,XP_054187054,XP_054187055,XP_054187056,XP_054187317,XP_054187318,XP_054187319,XP_054211349,XP_054211350,XP_054211351,XP_054211352,XP_054211353,NP_002254,XP_011512887,XP_011512889,XP_016866326,XP_054187052,XP_054187053,XP_054187054,XP_054187055,XP_054187056,XP_054187317,XP_054187318,XP_054187319,XP_054211349,XP_054211350,XP_054211351,XP_054211352,XP_054211353"	"Q9BW19,Q9BW19"
46546876	"mouse, laboratory"	10090	Col11a2	12815	MGI:88447			Chr17 17.98 cM	Chr17:34258411-34285659(+)	"XM_006523568,XM_006523561,XM_006523562,XM_006523560,XM_006523570,XM_006523571,NM_001317722,XM_006523569,XM_006523567,XM_006523563,NM_009926,XM_006523559,NM_001401301"	"XP_006523634,XP_006523624,XP_006523623,XP_006523626,XP_006523625,XP_006523622,XP_006523632,XP_006523633,XP_006523630,XP_006523631,NP_001388230,NP_034056,NP_001304651"	Q64739
46546876	human	9606	COL11A2	1302		HGNC:2187	OMIM:120290	Chr6 p21.32	Chr6:33162681-33193519(-)	"NM_080680,NM_001424111,NM_001424110,NM_001424109,NM_001424108,NM_001163771,NM_080679,NM_001424112,NM_080681"	"NP_001157243,NP_001411037,NP_001411038,NP_001411039,NP_001411040,NP_001411041,NP_542410,NP_542411,NP_542412,XP_011512601,XP_011512602,XP_011512604,XP_016865739,XP_016865740,XP_047274139,XP_054185711,XP_054186204,XP_054186206,XP_054186207,XP_054186208,XP_054186209,XP_054186492,XP_054186493,XP_054186494,XP_054186495,XP_054186496,XP_054186497,XP_054186498,XP_054186499,XP_054186739,XP_054186740,XP_054186741,XP_054186743,XP_054186744,XP_054186745,XP_054186746,XP_054186747,XP_054186976,XP_054186977,XP_054186978,XP_054186979,XP_054186980,XP_054186981,XP_054186982,XP_054186983,XP_054210197,XP_054210198,XP_054210199,XP_054210201,XP_054210202,XP_054210203,XP_054210204,XP_054210205"	P13942
46546877	"mouse, laboratory"	10090	Bmp7	12162	MGI:103302			Chr2 95.54 cM	Chr2:172709805-172782114(-)	NM_007557	NP_031583	P23359
46546877	human	9606	BMP7	655		HGNC:1074	OMIM:112267	Chr20 q13.31	Chr20:57168753-57266641(-)	NM_001719	NP_001710	P18075
46546878	"mouse, laboratory"	10090	Ccl27a	20301	MGI:1343459			Chr4 22.08 cM	Chr4:41769467-41774247(-)	"NM_001048179,XM_011249967,XM_006537705,XM_006537706,XM_030253369,XM_036163926,NM_001361246,NM_001164045,NM_001164044,NM_011336,NM_001347065,XM_030253370,XM_006537704"	"XP_030109230,XP_011248269,XP_006537769,XP_006537767,XP_006537768,XP_036019819,XP_030109229,NP_035466,NP_001041644,NP_001333994,NP_001157517,NP_001348175,NP_001157516"	Q9Z1X0
46546878	human	9606	CCL27	10850		HGNC:10626	OMIM:604833	Chr9 p13.3	Chr9:34661880-34664048(-)	"NM_006664,NM_006664,NM_006664"	"NP_006655,NP_006655,NP_006655"	"Q9Y4X3,Q9Y4X3,Q9Y4X3"
46546879	"mouse, laboratory"	10090	Ccl27al	100039863	MGI:3713752			Chr4 22.29 cM	Chr4:42153436-42158839(+)	"XM_036163519,XM_036163518,XM_006537497,XM_036163517,NM_001164046,NM_001384257,XM_036163516,NM_001384258,XM_017319875,NM_001199963,NM_001199962,NM_001384256"	"XP_036019411,XP_036019412,XP_036019409,XP_017175364,XP_036019410,XP_006537560,NP_001186892,NP_001186891,NP_001157518,NP_001371185,NP_001371186,NP_001371187"	
46546879	human	9606	CCL27	10850		HGNC:10626	OMIM:604833	Chr9 p13.3	Chr9:34661880-34664048(-)	"NM_006664,NM_006664,NM_006664"	"NP_006655,NP_006655,NP_006655"	"Q9Y4X3,Q9Y4X3,Q9Y4X3"
46546880	"mouse, laboratory"	10090	Ccl27b	100040048	MGI:1891389			Chr4 22.73 cM	Chr4:42655251-42655998(+)	"NM_001199959,NM_001384259,NM_001199960,NM_001199961,NM_001384260,XM_036163521,XM_036163520,XM_006537503,XM_036163522,XM_036163523,XM_036163524,XM_036163525"	"XP_036019413,XP_036019414,XP_006537566,XP_036019417,XP_036019418,XP_036019415,XP_036019416,NP_001371188,NP_001371189,NP_001186890,NP_001186888,NP_001186889"	
46546880	human	9606	CCL27	10850		HGNC:10626	OMIM:604833	Chr9 p13.3	Chr9:34661880-34664048(-)	"NM_006664,NM_006664,NM_006664"	"NP_006655,NP_006655,NP_006655"	"Q9Y4X3,Q9Y4X3,Q9Y4X3"
46546881	"mouse, laboratory"	10090	Zic1	22771	MGI:106683			Chr9 48.26 cM	Chr9:91240111-91247863(-)	"NM_009573,NM_001376941,XM_036154847"	"XP_036010740,NP_033599,NP_001363870"	P46684
46546881	human	9606	ZIC1	7545		HGNC:12872	OMIM:600470	Chr3 q24	Chr3:147393422-147510293(+)	NM_003412	NP_003403	Q15915
46546882	"mouse, laboratory"	10090	Robo1	19876	MGI:1274781			Chr16 41.08 cM	Chr16:72105194-72842983(+)	"XM_036159819,NM_019413,NM_001415010,XM_006522958,XM_006522957,XM_017316893,XM_017316894,XM_030249005,XM_030249003,XM_006522960,XM_006522961,XM_036159820,XM_006522964,XM_006522965,XM_006522962,XM_006522963"	"XP_017172383,XP_017172382,XP_036015713,XP_006523023,XP_036015712,XP_006523024,XP_006523021,XP_006523027,XP_030104865,XP_006523028,XP_006523025,XP_006523026,XP_030104863,XP_006523020,NP_001401939,NP_062286"	O89026
46546882	human	9606	ROBO1	6091		HGNC:10249	OMIM:602430	Chr3 p12.3	Chr3:78597239-79767998(-)	"NM_002941,NM_133631,NM_001145845"	"NP_001139317,NP_002932,NP_598334,XP_006713340,XP_011532278,XP_011532279,XP_011532280,XP_011532281,XP_011532282,XP_016862471,XP_016862472,XP_016862473,XP_016862474,XP_047304617,XP_047304618,XP_047304619,XP_047304620,XP_047304621,XP_054203418,XP_054203419,XP_054203420,XP_054203421,XP_054203422,XP_054203423,XP_054203424,XP_054203425,XP_054203426,XP_054203427,XP_054203428,XP_054203429,XP_054203430,XP_054203431"	Q9Y6N7
46546883	"mouse, laboratory"	10090	Robo3	19649	MGI:1343102			Chr9 20.76 cM	Chr9:37327341-37344730(-)	"XM_011242425,XM_011242426,XM_011242427,XM_036154724,NM_001164767,XM_006510107,XM_011242424"	"XP_011240726,XP_036010617,XP_011240727,XP_006510170,XP_011240728,XP_011240729,NP_001158239"	Q9Z2I4
46546883	human	9606	ROBO3	64221		HGNC:13433	OMIM:608630	Chr11 q24.2	Chr11:124865432-124881471(+)	"NM_001370364,NM_001370366,NM_001370358,NM_001370356,NM_001370357,NM_022370,NM_001370359,NM_001370361"	"NP_001357285,NP_001357286,NP_001357287,NP_001357288,NP_001357290,NP_001357293,NP_001357295,NP_071765"	Q96MS0
46546884	"mouse, laboratory"	10090	Tpst1	22021	MGI:1298231			Chr5 68.53 cM	Chr5:130102167-130164570(+)	"XM_006504418,XM_036164996,NM_013837,NM_001130476,XM_036164997"	"XP_036020889,XP_036020890,XP_006504481,NP_001123948,NP_038865"	O70281
46546884	human	9606	TPST1	8460		HGNC:12020	OMIM:603125	Chr7 q11.21	Chr7:66198790-66420543(+)	NM_003596	"NP_003587,XP_005250699,XP_011514936,XP_011514937,XP_016868215,XP_016868216,XP_047276912,XP_047276913,XP_047276914,XP_047276915,XP_047276916,XP_047276918,XP_047276919,XP_054215199,XP_054215200,XP_054215201,XP_054215202,XP_054215203,XP_054215204,XP_054215205,XP_054215206,XP_054215207,XP_054215208,XP_054215209,XP_054215210"	O60507
46546885	"mouse, laboratory"	10090	Btg2	12227	MGI:108384			Chr1 58.1 cM	Chr1:134002908-134006858(-)	NM_007570	NP_031596	Q04211
46546885	human	9606	BTG2	7832		HGNC:1131	OMIM:601597	Chr1 q32.1	Chr1:203305491-203309602(+)	NM_006763	NP_006754	P78543
46546886	"mouse, laboratory"	10090	Elavl1	15568	MGI:1100851			Chr8 2 cM	Chr8:4335382-4375413(-)	"XM_030243301,XM_006508698,XM_030243302,NM_010485"	"XP_030099161,XP_030099162,XP_006508761,NP_034615"	P70372
46546886	human	9606	ELAVL1	1994		HGNC:3312	OMIM:603466	Chr19 p13.2	Chr19:7958573-8005659(-)	NM_001419	"NP_001410,XP_047294339,XP_047294340,XP_054176123,XP_054176124"	Q15717
46546887	"mouse, laboratory"	10090	Rbp4	19662	MGI:97879			Chr19 32.75 cM	Chr19:38105077-38113729(-)	"NM_011255,NM_001159487"	"NP_035385,NP_001152959"	Q00724
46546887	human	9606	RBP4	5950		HGNC:9922	OMIM:180250	Chr10 q23.33	Chr10:93591687-93601744(-)	"NM_006744,NM_001323517,NM_001323518"	"NP_001310446,NP_001310447,NP_006735"	P02753
46546888	"mouse, laboratory"	10090	Cat	12359	MGI:88271			Chr2 54.43 cM	Chr2:103284249-103315498(-)	NM_009804	NP_033934	P24270
46546888	human	9606	CAT	847		HGNC:1516	OMIM:115500	Chr11 p13	Chr11:34438934-34472060(+)	NM_001752	NP_001743	P04040
46546889	"mouse, laboratory"	10090	Inhba	16323	MGI:96570			Chr13 5.85 cM	Chr13:16186436-16206206(+)	"XM_006516559,NM_008380,XM_011244285"	"XP_011242587,XP_006516622,NP_032406"	Q04998
46546889	human	9606	INHBA	3624		HGNC:6066	OMIM:147290	Chr7 p14.1	Chr7:41667168-41705834(-)	NM_002192	"NP_002183,XP_016867663,XP_047276291,XP_054214132,XP_054214133,XP_054214134"	P08476
46546890	"mouse, laboratory"	10090	Meis2	17536	MGI:108564			Chr2 58.28 cM	Chr2:115693545-115896320(-)	"XM_030248227,NM_001346041,NM_001346045,NM_001346044,XM_036159055,XM_036159064,XM_036159065,XM_036159066,XM_030248221,XM_036159067,XM_036159069,XM_006498871,XM_006498864,XM_011239337,XM_036159061,NM_001346036,NM_001346055,NM_001136072,NM_001159570,NM_001159567,NM_001159568,NM_001346038,NM_001159569,NM_001346047,NM_001346056,NM_001346053,NM_010825,XM_036159058,XM_030248224,XM_030248226,XM_030248225"	"XP_006498934,XP_030104087,XP_036014951,XP_036014962,XP_006498927,XP_036014960,XP_036014958,XP_036014948,XP_036014957,XP_036014959,XP_036014954,XP_011237639,XP_030104084,XP_030104086,XP_030104085,XP_030104081,NP_034955,NP_001332985,NP_001153040,NP_001153041,NP_001153042,NP_001129544,NP_001153039,NP_001332982,NP_001332984,NP_001332970,NP_001332973,NP_001332967,NP_001332965,NP_001332974,NP_001332976"	P97367
46546890	human	9606	MEIS2	4212		HGNC:7001	OMIM:601740	Chr15 q14	Chr15:36889204-37101311(-)	"NM_170677,NM_170674,NM_001220482,NM_002399,NM_020149,NM_172316,NM_170676,NM_172315,NM_170675"	"NP_001207411,NP_002390,NP_733774,NP_733775,NP_733776,NP_733777,NP_758526,NP_758527"	O14770
46546891	"mouse, laboratory"	10090	Khdrbs1	20218	MGI:893579			Chr4 63.34 cM	Chr4:129596957-129636096(-)	NM_011317	NP_035447	Q60749
46546891	human	9606	KHDRBS1	10657		HGNC:18116	OMIM:602489	Chr1 p35.2	Chr1:32013868-32060850(+)	"NM_006559,NM_001271878"	"NP_001258807,NP_006550"	Q07666
46546892	"mouse, laboratory"	10090	Tle5	14797	MGI:95806			Chr10 39.72 cM	Chr10:81395322-81402196(+)	"NM_001276288,NM_010347"	"NP_034477,NP_001263217"	P63002
46546892	human	9606	TLE5	166		HGNC:307	OMIM:600188	Chr19 p13.3	Chr19:3052910-3063107(-)	"NM_198969,NM_198970,NM_001130"	"NP_001121,NP_945320,NP_945321,XP_006722727,XP_054176083"	Q08117
46546893	"mouse, laboratory"	10090	Vdr	22337	MGI:103076			Chr15 53.85 cM	Chr15:97752308-97806177(-)	NM_009504	NP_033530	P48281
46546893	human	9606	VDR	7421		HGNC:12679	OMIM:601769	Chr12 q13.11	Chr12:47841537-47943048(-)	"NM_001017536,NM_000376,NM_001374662,NM_001374661,NM_001017535,NM_001364085"	"NP_000367,NP_001017535,NP_001017536,NP_001351014,NP_001361590,NP_001361591,XP_024304946,XP_047285456,XP_054229106,XP_054229107"	P11473
46546894	"mouse, laboratory"	10090	Nme1	18102	MGI:97355			Chr11 58.89 cM	Chr11:93849751-93859341(-)	"NM_008704,XM_036156411,NM_001378854,XM_036156410"	"XP_036012303,XP_036012304,NP_001365783,NP_032730"	P15532
46546894	human	9606	NME1	4830		HGNC:7849	OMIM:156490	Chr17 q21.33	Chr17:51153559-51162428(+)	"NM_198175,NM_000269"	"NP_000260,NP_937818"	P15531
